Array,true:beta1,true:beta2,true:t_init,true:E_init,true:t_inflect,start:beta1,start:beta2,start:t_init,start:E_init,start:E_inflect,start:t_inflect
4069,0.52,0.6053527578711511,2020-03-04,3,2020-03-23,1.8800000000000001,0.7966941148042679,2020-03-09,3,2020-03-23,2020-03-23
4070,0.53,0.23142190575599672,2020-03-04,3,2020-03-23,2.43,0.7784842879045755,2020-03-10,3,2020-03-23,2020-03-23
4071,0.54,0.11743525378406049,2020-03-04,3,2020-03-23,0.4,0.9017066909000278,2020-03-08,3,2020-03-23,2020-03-23
4072,0.55,0.23654522802680733,2020-03-04,3,2020-03-23,2.04,0.7512724474072456,2020-03-08,3,2020-03-23,2020-03-23
4073,0.56,0.45113757830113177,2020-03-04,3,2020-03-23,1.16,0.4790324766654521,2020-02-22,3,2020-03-23,2020-03-23
4074,0.5700000000000001,0.1008858572691679,2020-03-04,3,2020-03-23,1.1500000000000001,0.25063643674366176,2020-02-17,3,2020-03-23,2020-03-23
4075,0.58,0.3950342293828726,2020-03-04,3,2020-03-23,0.67,0.8172487325500697,2020-02-27,3,2020-03-23,2020-03-23
4076,0.59,0.2693962469696999,2020-03-04,3,2020-03-23,0.42,0.5237565776333213,2020-03-12,3,2020-03-23,2020-03-23
4077,0.6,0.6482128012925387,2020-03-04,3,2020-03-23,0.24,0.6416589226573706,2020-02-25,3,2020-03-23,2020-03-23
4078,0.61,0.27549639865756037,2020-03-04,3,2020-03-23,0.45,0.596805464476347,2020-02-24,3,2020-03-23,2020-03-23
4079,0.62,0.5518576221540571,2020-03-04,3,2020-03-23,0.7000000000000001,0.2072667225729674,2020-02-29,3,2020-03-23,2020-03-23
4080,0.63,0.6618052240461112,2020-03-04,3,2020-03-23,0.16,0.9407908716239035,2020-02-19,3,2020-03-23,2020-03-23
4081,0.64,0.07028560042381286,2020-03-04,3,2020-03-23,1.46,0.2997712604701519,2020-03-04,3,2020-03-23,2020-03-23
4082,0.65,0.39722204413264994,2020-03-04,3,2020-03-23,0.28,0.8710501878522336,2020-02-17,3,2020-03-23,2020-03-23
4083,0.66,0.4378570679575205,2020-03-04,3,2020-03-23,0.98,0.6148906166199595,2020-03-06,3,2020-03-23,2020-03-23
4084,0.67,0.4648868948221207,2020-03-04,3,2020-03-23,1.26,0.030134490923956037,2020-02-27,3,2020-03-23,2020-03-23
4085,0.68,0.24751120265573265,2020-03-04,3,2020-03-23,2.25,0.6468181211967021,2020-03-06,3,2020-03-23,2020-03-23
4086,0.6900000000000001,0.5653967689722776,2020-03-04,3,2020-03-23,1.82,0.18947459454648197,2020-03-05,3,2020-03-23,2020-03-23
4087,0.7000000000000001,0.19323977790772917,2020-03-04,3,2020-03-23,0.07,0.702704043360427,2020-02-18,3,2020-03-23,2020-03-23
4088,0.71,0.26561223696917297,2020-03-04,3,2020-03-23,1.2,0.266077317064628,2020-02-16,3,2020-03-23,2020-03-23
4089,0.72,0.7479295901954175,2020-03-04,3,2020-03-23,1.45,0.47597818123176694,2020-02-21,3,2020-03-23,2020-03-23
4090,0.73,0.3039330214262009,2020-03-04,3,2020-03-23,1.7,0.11123976204544306,2020-02-16,3,2020-03-23,2020-03-23
4091,0.74,0.7706239607185126,2020-03-04,3,2020-03-23,0.28,0.3946252167224884,2020-02-26,3,2020-03-23,2020-03-23
4092,0.75,0.46398553475737575,2020-03-04,3,2020-03-23,1.25,0.7072808770462871,2020-02-15,3,2020-03-23,2020-03-23
4093,0.76,0.22608441282063724,2020-03-04,3,2020-03-23,0.22,0.4878097849432379,2020-02-19,3,2020-03-23,2020-03-23
4094,0.77,0.4500321354717016,2020-03-04,3,2020-03-23,0.77,0.25569934770464897,2020-02-25,3,2020-03-23,2020-03-23
4095,0.78,0.663953577913344,2020-03-04,3,2020-03-23,2.29,0.9366055319551378,2020-02-24,3,2020-03-23,2020-03-23
4096,0.79,0.21135465484112503,2020-03-04,3,2020-03-23,1.6,0.41915292060002685,2020-02-18,3,2020-03-23,2020-03-23
4097,0.8,0.3221586072817445,2020-03-04,3,2020-03-23,0.33,0.28034394909627736,2020-02-25,3,2020-03-23,2020-03-23
4098,0.81,0.24967107586562634,2020-03-04,3,2020-03-23,0.39,0.8822209311183542,2020-02-23,3,2020-03-23,2020-03-23
4099,0.8200000000000001,0.06055886093527079,2020-03-04,3,2020-03-23,1.24,0.9113957930821925,2020-03-04,3,2020-03-23,2020-03-23
4100,0.8300000000000001,0.40938052497804167,2020-03-04,3,2020-03-23,1.18,0.2331967691425234,2020-02-22,3,2020-03-23,2020-03-23
4101,0.84,0.5951438931748271,2020-03-04,3,2020-03-23,0.46,0.3646942740306258,2020-03-06,3,2020-03-23,2020-03-23
4102,0.85,0.12866830360144377,2020-03-04,3,2020-03-23,1.26,0.8420916958712041,2020-02-24,3,2020-03-23,2020-03-23
4103,0.86,0.4475173221901059,2020-03-04,3,2020-03-23,0.97,0.2781127968337387,2020-02-18,3,2020-03-23,2020-03-23
4104,0.87,0.7237981451675296,2020-03-04,3,2020-03-23,2.18,0.7527031344361603,2020-02-21,3,2020-03-23,2020-03-23
4105,0.88,0.439999882504344,2020-03-04,3,2020-03-23,0.34,0.7174589612986892,2020-02-18,3,2020-03-23,2020-03-23
4106,0.89,0.49147701244801284,2020-03-04,3,2020-03-23,1.87,0.22140008909627795,2020-02-23,3,2020-03-23,2020-03-23
4107,0.9,0.5181718423962594,2020-03-04,3,2020-03-23,0.5700000000000001,0.016857323003932834,2020-02-23,3,2020-03-23,2020-03-23
4108,0.91,0.6763984248042108,2020-03-04,3,2020-03-23,0.8200000000000001,0.05689448141492903,2020-02-27,3,2020-03-23,2020-03-23
4109,0.92,0.6022713880985976,2020-03-04,3,2020-03-23,1.74,0.09792978363111615,2020-03-12,3,2020-03-23,2020-03-23
4110,0.93,0.22780323959887028,2020-03-04,3,2020-03-23,1.37,0.9846943935845047,2020-02-23,3,2020-03-23,2020-03-23
4111,0.9400000000000001,0.40673224050551654,2020-03-04,3,2020-03-23,0.31,0.09853125386871397,2020-03-05,3,2020-03-23,2020-03-23
4112,0.9500000000000001,0.49119676500558856,2020-03-04,3,2020-03-23,1.34,0.6182923181913793,2020-02-15,3,2020-03-23,2020-03-23
4113,0.96,0.034660663641989234,2020-03-04,3,2020-03-23,0.28,0.31822113576345146,2020-02-26,3,2020-03-23,2020-03-23
4114,0.97,0.6277933960780502,2020-03-04,3,2020-03-23,0.86,0.7058918005786836,2020-02-19,3,2020-03-23,2020-03-23
4115,0.98,0.033876612037420276,2020-03-04,3,2020-03-23,0.16,0.17333767795935273,2020-03-07,3,2020-03-23,2020-03-23
4116,0.99,0.5026089997962118,2020-03-04,3,2020-03-23,2.42,0.9437852015253156,2020-03-02,3,2020-03-23,2020-03-23
4117,1,0.2558889362961054,2020-03-04,3,2020-03-23,2.35,0.9626383299473673,2020-03-02,3,2020-03-23,2020-03-23
4118,1.01,0.6673089049756528,2020-03-04,3,2020-03-23,0.23,0.592374678235501,2020-03-09,3,2020-03-23,2020-03-23
4119,1.02,0.16948720496147873,2020-03-04,3,2020-03-23,1.56,0.8103683188091964,2020-03-10,3,2020-03-23,2020-03-23
4120,1.03,0.6691815992817283,2020-03-04,3,2020-03-23,1.81,0.5232185295317322,2020-03-05,3,2020-03-23,2020-03-23
4121,1.04,0.30835522003471855,2020-03-04,3,2020-03-23,0.34,0.28777102404274046,2020-02-22,3,2020-03-23,2020-03-23
4122,1.05,0.7246453681960703,2020-03-04,3,2020-03-23,2.21,0.211502721067518,2020-03-02,3,2020-03-23,2020-03-23
4123,1.06,0.007772465236485004,2020-03-04,3,2020-03-23,0.66,0.9846309763379395,2020-02-17,3,2020-03-23,2020-03-23
4124,1.07,0.37792073972523216,2020-03-04,3,2020-03-23,0.62,0.5532848325092345,2020-02-26,3,2020-03-23,2020-03-23
4125,1.08,0.6843980429694057,2020-03-04,3,2020-03-23,0.9500000000000001,0.2669967981055379,2020-03-09,3,2020-03-23,2020-03-23
4126,1.09,0.17816073000431062,2020-03-04,3,2020-03-23,1.49,0.7408016824629158,2020-03-05,3,2020-03-23,2020-03-23
4127,1.1,0.20896028038114312,2020-03-04,3,2020-03-23,1.99,0.9320060103200376,2020-02-20,3,2020-03-23,2020-03-23
4128,1.11,0.38213377669453624,2020-03-04,3,2020-03-23,0.42,0.36568868020549417,2020-03-02,3,2020-03-23,2020-03-23
4129,1.12,0.4641724241897464,2020-03-04,3,2020-03-23,1.32,0.5214362246915698,2020-02-29,3,2020-03-23,2020-03-23
4130,1.1300000000000001,0.08640405405312777,2020-03-04,3,2020-03-23,2.14,0.29369949037209153,2020-02-29,3,2020-03-23,2020-03-23
4131,1.1400000000000001,0.4683406906202436,2020-03-04,3,2020-03-23,0.66,0.8735601813532412,2020-02-24,3,2020-03-23,2020-03-23
4132,1.1500000000000001,0.21645532157272102,2020-03-04,3,2020-03-23,0.81,0.7354729198850691,2020-03-07,3,2020-03-23,2020-03-23
4133,1.16,0.7202417090535165,2020-03-04,3,2020-03-23,0.41000000000000003,0.09616453666239977,2020-03-03,3,2020-03-23,2020-03-23
4134,1.17,0.7745727648958565,2020-03-04,3,2020-03-23,0.68,0.492818646132946,2020-03-04,3,2020-03-23,2020-03-23
4135,1.18,0.2451645525172353,2020-03-04,3,2020-03-23,2.25,0.3391609296668321,2020-02-21,3,2020-03-23,2020-03-23
4136,1.19,0.5826375901699067,2020-03-04,3,2020-03-23,1.12,0.3768124454654753,2020-02-21,3,2020-03-23,2020-03-23
4137,1.2,0.48502732831984763,2020-03-04,3,2020-03-23,1.51,0.19503992702811956,2020-03-01,3,2020-03-23,2020-03-23
4138,1.21,0.1817973928526044,2020-03-04,3,2020-03-23,0.92,0.32841682992875576,2020-03-03,3,2020-03-23,2020-03-23
4139,1.22,0.6739938301965595,2020-03-04,3,2020-03-23,1.18,0.4427144683431834,2020-02-21,3,2020-03-23,2020-03-23
4140,1.23,0.14167271088808775,2020-03-04,3,2020-03-23,1.6300000000000001,0.5289474311284721,2020-03-04,3,2020-03-23,2020-03-23
4141,1.24,0.4222118386998773,2020-03-04,3,2020-03-23,1.26,0.30819265893660486,2020-02-26,3,2020-03-23,2020-03-23
4142,1.25,0.6842555871233345,2020-03-04,3,2020-03-23,1.79,0.5744226477108896,2020-03-11,3,2020-03-23,2020-03-23
4143,1.26,0.661429743655026,2020-03-04,3,2020-03-23,1.2,0.5555138932541013,2020-02-20,3,2020-03-23,2020-03-23
4144,1.27,0.05575427580624819,2020-03-04,3,2020-03-23,0.66,0.7133482098579407,2020-02-18,3,2020-03-23,2020-03-23
4145,1.28,0.016975012049078943,2020-03-04,3,2020-03-23,2.06,0.846236384473741,2020-02-23,3,2020-03-23,2020-03-23
4146,1.29,0.43859005551785235,2020-03-04,3,2020-03-23,1.85,0.12173991184681654,2020-02-20,3,2020-03-23,2020-03-23
4147,1.3,0.41074575595557694,2020-03-04,3,2020-03-23,2.15,0.47789497836492956,2020-02-16,3,2020-03-23,2020-03-23
4148,1.31,0.3853200875222683,2020-03-04,3,2020-03-23,0.56,0.8599345583934337,2020-02-28,3,2020-03-23,2020-03-23
4149,1.32,0.44660481940954927,2020-03-04,3,2020-03-23,2.02,0.6941530669573694,2020-02-28,3,2020-03-23,2020-03-23
4150,1.33,0.5039571551606059,2020-03-04,3,2020-03-23,2.44,0.24261473212391138,2020-02-17,3,2020-03-23,2020-03-23
4151,1.34,0.7504403784871102,2020-03-04,3,2020-03-23,2.14,0.4222882194444537,2020-03-11,3,2020-03-23,2020-03-23
4152,1.35,0.42435017153620724,2020-03-04,3,2020-03-23,1.25,0.45968858525156975,2020-02-25,3,2020-03-23,2020-03-23
4153,1.36,0.5042778737843037,2020-03-04,3,2020-03-23,0.04,0.26220146869309247,2020-03-03,3,2020-03-23,2020-03-23
4154,1.37,0.6652574550360442,2020-03-04,3,2020-03-23,0.38,0.8304333665873855,2020-02-17,3,2020-03-23,2020-03-23
4155,1.3800000000000001,0.3048053938895464,2020-03-04,3,2020-03-23,1.86,0.9035336861852556,2020-03-10,3,2020-03-23,2020-03-23
4156,1.3900000000000001,0.5783076044172049,2020-03-04,3,2020-03-23,2.3000000000000003,0.03233725414611399,2020-02-17,3,2020-03-23,2020-03-23
4157,1.4000000000000001,0.33066234439611436,2020-03-04,3,2020-03-23,1.85,0.036318131955340505,2020-03-03,3,2020-03-23,2020-03-23
4158,1.41,0.6553752584382893,2020-03-04,3,2020-03-23,1.37,0.34617836540564895,2020-03-08,3,2020-03-23,2020-03-23
4159,1.42,0.05699029546231032,2020-03-04,3,2020-03-23,0.2,0.6007412832695991,2020-02-18,3,2020-03-23,2020-03-23
4160,1.43,0.7397060649469496,2020-03-04,3,2020-03-23,1.53,0.2859178229700774,2020-03-09,3,2020-03-23,2020-03-23
4161,1.44,0.6273431356996299,2020-03-04,3,2020-03-23,1.27,0.2989063560962677,2020-03-04,3,2020-03-23,2020-03-23
4162,1.45,0.7031535701826215,2020-03-04,3,2020-03-23,0.52,0.3750016517005861,2020-03-06,3,2020-03-23,2020-03-23
4163,1.46,0.5990961983799935,2020-03-04,3,2020-03-23,2.21,0.2653997417073697,2020-02-17,3,2020-03-23,2020-03-23
4164,1.47,0.6396337565034629,2020-03-04,3,2020-03-23,1.43,0.11705671390518546,2020-02-15,3,2020-03-23,2020-03-23
4165,1.48,0.09768577460199596,2020-03-04,3,2020-03-23,0.81,0.15010001184418797,2020-02-15,3,2020-03-23,2020-03-23
4166,1.49,0.3824033664539457,2020-03-04,3,2020-03-23,0.53,0.21583190257661045,2020-03-10,3,2020-03-23,2020-03-23
4167,1.5,0.6282558482140304,2020-03-04,3,2020-03-23,1.94,0.16676498507149518,2020-02-27,3,2020-03-23,2020-03-23
4168,1.51,0.5851370748132467,2020-03-04,3,2020-03-23,1.92,0.38978111161850393,2020-03-01,3,2020-03-23,2020-03-23
4169,1.52,0.627655578404665,2020-03-04,3,2020-03-23,1.99,0.4818525982555002,2020-02-28,3,2020-03-23,2020-03-23
4170,1.53,0.6502413155511022,2020-03-04,3,2020-03-23,0.59,0.011245312402024865,2020-03-02,3,2020-03-23,2020-03-23
4171,1.54,0.3968603696674109,2020-03-04,3,2020-03-23,0.45,0.5088601249735802,2020-03-03,3,2020-03-23,2020-03-23
4172,1.55,0.21216344982385638,2020-03-04,3,2020-03-23,0.18,0.5567059160675853,2020-02-29,3,2020-03-23,2020-03-23
4173,1.56,0.11814148183912039,2020-03-04,3,2020-03-23,1.07,0.9488462191075087,2020-02-22,3,2020-03-23,2020-03-23
4174,1.57,0.7626481657847762,2020-03-04,3,2020-03-23,1.03,0.7011126566212624,2020-02-21,3,2020-03-23,2020-03-23
4175,1.58,0.7399609552696348,2020-03-04,3,2020-03-23,2.02,0.19988121348433197,2020-02-25,3,2020-03-23,2020-03-23
4176,1.59,0.7765358872711658,2020-03-04,3,2020-03-23,2.02,0.19833320612087846,2020-02-21,3,2020-03-23,2020-03-23
4177,1.6,0.7617964152246715,2020-03-04,3,2020-03-23,1.71,0.2587181113194674,2020-03-07,3,2020-03-23,2020-03-23
4178,1.61,0.3441837886348367,2020-03-04,3,2020-03-23,1.45,0.9952917548362166,2020-02-22,3,2020-03-23,2020-03-23
4179,1.62,0.11783323734998703,2020-03-04,3,2020-03-23,2.0100000000000002,0.5830482682213187,2020-03-06,3,2020-03-23,2020-03-23
4180,1.6300000000000001,0.2819587793201208,2020-03-04,3,2020-03-23,0.51,0.6731828735210001,2020-02-29,3,2020-03-23,2020-03-23
4181,1.6400000000000001,0.6341620741412044,2020-03-04,3,2020-03-23,1.6,0.4545889385044575,2020-03-09,3,2020-03-23,2020-03-23
4182,1.6500000000000001,0.6792110590264202,2020-03-04,3,2020-03-23,0.09,0.646779480855912,2020-03-06,3,2020-03-23,2020-03-23
4183,1.6600000000000001,0.3883446991443634,2020-03-04,3,2020-03-23,0.85,0.8953787304926664,2020-02-28,3,2020-03-23,2020-03-23
4184,1.67,0.5678577426820993,2020-03-04,3,2020-03-23,2.05,0.016419163439422846,2020-02-17,3,2020-03-23,2020-03-23
4185,1.68,0.2789717324078083,2020-03-04,3,2020-03-23,2.0100000000000002,0.44683617958799005,2020-02-15,3,2020-03-23,2020-03-23
4186,1.69,0.1519601870328188,2020-03-04,3,2020-03-23,1.6500000000000001,0.6362993391230702,2020-02-29,3,2020-03-23,2020-03-23
4187,1.7,0.4691827854141593,2020-03-04,3,2020-03-23,2.11,0.5713233090937138,2020-03-10,3,2020-03-23,2020-03-23
4188,1.71,0.025104066357016563,2020-03-04,3,2020-03-23,0.53,0.5768755334429443,2020-03-12,3,2020-03-23,2020-03-23
4189,1.72,0.24620475359261038,2020-03-04,3,2020-03-23,1.01,0.7577150915749371,2020-03-13,3,2020-03-23,2020-03-23
4190,1.73,0.16502768862992526,2020-03-04,3,2020-03-23,1.8,0.4784942613914609,2020-02-29,3,2020-03-23,2020-03-23
4191,1.74,0.23978850096464158,2020-03-04,3,2020-03-23,2.37,0.009605065453797579,2020-02-23,3,2020-03-23,2020-03-23
4192,1.75,0.24154561161994936,2020-03-04,3,2020-03-23,1.1300000000000001,0.8176033070776612,2020-02-29,3,2020-03-23,2020-03-23
4193,1.76,0.46558661814779045,2020-03-04,3,2020-03-23,1.74,0.761842981679365,2020-02-18,3,2020-03-23,2020-03-23
4194,1.77,0.5501246158033609,2020-03-04,3,2020-03-23,0.34,0.1918291572947055,2020-03-01,3,2020-03-23,2020-03-23
4195,1.78,0.24227152504026891,2020-03-04,3,2020-03-23,1.84,0.8357747136615217,2020-03-10,3,2020-03-23,2020-03-23
4196,1.79,0.14165352564305067,2020-03-04,3,2020-03-23,1.8800000000000001,0.2286787631455809,2020-02-27,3,2020-03-23,2020-03-23
4197,1.8,0.5718474028632045,2020-03-04,3,2020-03-23,1.77,0.5024468689225614,2020-02-21,3,2020-03-23,2020-03-23
4198,1.81,0.7739266930148005,2020-03-04,3,2020-03-23,1.01,0.18813556735403836,2020-03-07,3,2020-03-23,2020-03-23
4199,1.82,0.30212156660854816,2020-03-04,3,2020-03-23,0.26,0.6124718398787081,2020-03-10,3,2020-03-23,2020-03-23
4200,1.83,0.05676832385361195,2020-03-04,3,2020-03-23,2.45,0.05860868655145168,2020-02-23,3,2020-03-23,2020-03-23
4201,1.84,0.7672630380839109,2020-03-04,3,2020-03-23,0.52,0.5938486182130873,2020-02-20,3,2020-03-23,2020-03-23
4202,1.85,0.2724664755165577,2020-03-04,3,2020-03-23,0.43,0.27781257312744856,2020-03-11,3,2020-03-23,2020-03-23
4203,1.86,0.15169057920575144,2020-03-04,3,2020-03-23,1.9000000000000001,0.0016420248430222273,2020-03-06,3,2020-03-23,2020-03-23
4204,1.87,0.7978581923991442,2020-03-04,3,2020-03-23,1.99,0.06189314601942897,2020-02-25,3,2020-03-23,2020-03-23
4205,1.8800000000000001,0.4316483985632658,2020-03-04,3,2020-03-23,0.74,0.7565503802616149,2020-03-03,3,2020-03-23,2020-03-23
4206,1.8900000000000001,0.19505863264203072,2020-03-04,3,2020-03-23,1.43,0.5917871072888374,2020-03-12,3,2020-03-23,2020-03-23
4207,1.9000000000000001,0.7173636680468918,2020-03-04,3,2020-03-23,1.78,0.33703945972956717,2020-02-15,3,2020-03-23,2020-03-23
4208,1.9100000000000001,0.6440738677978516,2020-03-04,3,2020-03-23,1.46,0.5547778697218746,2020-02-22,3,2020-03-23,2020-03-23
4209,1.92,0.05450880993157625,2020-03-04,3,2020-03-23,1.9000000000000001,0.9056895202957094,2020-03-10,3,2020-03-23,2020-03-23
4210,1.93,0.5998050523921847,2020-03-04,3,2020-03-23,0.32,0.5322413621470332,2020-02-25,3,2020-03-23,2020-03-23
4211,1.94,0.11539631206542254,2020-03-04,3,2020-03-23,0.48,0.3831595256924629,2020-03-03,3,2020-03-23,2020-03-23
4212,1.95,0.6369296003133059,2020-03-04,3,2020-03-23,2.48,0.18149970402009785,2020-03-10,3,2020-03-23,2020-03-23
4213,1.96,0.4492372177541256,2020-03-04,3,2020-03-23,1.56,0.9338513107504696,2020-02-17,3,2020-03-23,2020-03-23
4214,1.97,0.415268592722714,2020-03-04,3,2020-03-23,0.08,0.21756366360932589,2020-03-06,3,2020-03-23,2020-03-23
4215,1.98,0.7779727691784502,2020-03-04,3,2020-03-23,2.21,0.5241711924318224,2020-03-12,3,2020-03-23,2020-03-23
4216,1.99,0.05498708356171847,2020-03-04,3,2020-03-23,1.49,0.7608540223445743,2020-03-03,3,2020-03-23,2020-03-23
4217,2,0.45741301458328965,2020-03-04,3,2020-03-23,0.71,0.7193541575688869,2020-02-29,3,2020-03-23,2020-03-23
4218,2.0100000000000002,0.67771855238825085,2020-03-04,3,2020-03-23,2.44,0.6817023125477135,2020-02-19,3,2020-03-23,2020-03-23
4219,2.02,0.14014934785664082,2020-03-04,3,2020-03-23,2.18,0.40944147831760347,2020-02-27,3,2020-03-23,2020-03-23
4220,2.0300000000000002,0.594146590679884,2020-03-04,3,2020-03-23,1.33,0.02695923950523138,2020-02-23,3,2020-03-23,2020-03-23
4221,2.04,0.6077992936596275,2020-03-04,3,2020-03-23,1.56,0.5310786971822381,2020-02-17,3,2020-03-23,2020-03-23
4222,2.05,0.05306492727249861,2020-03-04,3,2020-03-23,0.5,0.006888571195304394,2020-02-23,3,2020-03-23,2020-03-23
4223,2.06,0.7940065402537585,2020-03-04,3,2020-03-23,0.85,0.34731515403836966,2020-03-07,3,2020-03-23,2020-03-23
4224,2.07,0.4451676616445184,2020-03-04,3,2020-03-23,0.58,0.5596385709941387,2020-03-03,3,2020-03-23,2020-03-23
4225,2.08,0.3285801619291306,2020-03-04,3,2020-03-23,1.67,0.8197205162141472,2020-02-18,3,2020-03-23,2020-03-23
4226,2.09,0.46682683620601895,2020-03-04,3,2020-03-23,1.04,0.9645010924432427,2020-03-09,3,2020-03-23,2020-03-23
4227,2.1,0.06414019223302603,2020-03-04,3,2020-03-23,1.86,0.513547683833167,2020-03-09,3,2020-03-23,2020-03-23
4228,2.11,0.7422906139865518,2020-03-04,3,2020-03-23,0.88,0.832182614132762,2020-02-17,3,2020-03-23,2020-03-23
4229,2.12,0.7423947850242257,2020-03-04,3,2020-03-23,2.16,0.8200994355138391,2020-02-22,3,2020-03-23,2020-03-23
4230,2.13,0.14370000958442689,2020-03-04,3,2020-03-23,1.97,0.6511865572538227,2020-02-19,3,2020-03-23,2020-03-23
4231,2.14,0.17192856520414354,2020-03-04,3,2020-03-23,2.31,0.004512295825406909,2020-02-21,3,2020-03-23,2020-03-23
4232,2.15,0.04725258350372315,2020-03-04,3,2020-03-23,0.67,0.16855267016217113,2020-02-28,3,2020-03-23,2020-03-23
4233,2.16,0.4166364656761289,2020-03-04,3,2020-03-23,1.16,0.5758336384315044,2020-02-28,3,2020-03-23,2020-03-23
4234,2.17,0.4217340748757124,2020-03-04,3,2020-03-23,2.27,0.3552663156297058,2020-03-01,3,2020-03-23,2020-03-23
4235,2.18,0.03611759655177593,2020-03-04,3,2020-03-23,2.04,0.9538512439467013,2020-03-01,3,2020-03-23,2020-03-23
4236,2.19,0.08912585601210594,2020-03-04,3,2020-03-23,2.45,0.9625183520838618,2020-03-12,3,2020-03-23,2020-03-23
4237,2.2,0.37106184698641304,2020-03-04,3,2020-03-23,0.78,0.7889691500458866,2020-02-21,3,2020-03-23,2020-03-23
4238,2.21,0.07010619957000018,2020-03-04,3,2020-03-23,1.31,0.5917088002897799,2020-02-22,3,2020-03-23,2020-03-23
4239,2.22,0.785754800401628,2020-03-04,3,2020-03-23,0.43,0.7572357612662017,2020-03-07,3,2020-03-23,2020-03-23
4240,2.23,0.3172056652605534,2020-03-04,3,2020-03-23,2.19,0.7072303867898881,2020-03-06,3,2020-03-23,2020-03-23
4241,2.24,0.5892268102616072,2020-03-04,3,2020-03-23,2.22,0.8205584266688675,2020-03-01,3,2020-03-23,2020-03-23
4242,2.25,0.3124441815540195,2020-03-04,3,2020-03-23,1.06,0.8529468183405697,2020-03-12,3,2020-03-23,2020-03-23
4243,2.2600000000000002,0.7055104358121753,2020-03-04,3,2020-03-23,2.38,0.8172432696446776,2020-03-08,3,2020-03-23,2020-03-23
4244,2.27,0.3800994645804167,2020-03-04,3,2020-03-23,2.2600000000000002,0.8134701494127512,2020-02-19,3,2020-03-23,2020-03-23
4245,2.2800000000000002,0.2631802575662732,2020-03-04,3,2020-03-23,1.8900000000000001,0.8737245928496122,2020-03-02,3,2020-03-23,2020-03-23
4246,2.29,0.6067632054910064,2020-03-04,3,2020-03-23,2.05,0.7776770368218422,2020-02-19,3,2020-03-23,2020-03-23
4247,2.3000000000000003,0.5128624046221376,2020-03-04,3,2020-03-23,2.19,0.6701240828260779,2020-02-15,3,2020-03-23,2020-03-23
4248,2.31,0.5510265819728375,2020-03-04,3,2020-03-23,0.49,0.39163845614530146,2020-03-10,3,2020-03-23,2020-03-23
4249,2.32,0.007564186677336693,2020-03-04,3,2020-03-23,1.28,0.457590923178941,2020-03-03,3,2020-03-23,2020-03-23
4250,2.33,0.2753556076437235,2020-03-04,3,2020-03-23,0.51,0.048108320916071534,2020-03-07,3,2020-03-23,2020-03-23
4251,2.34,0.5103829953819513,2020-03-04,3,2020-03-23,1.08,0.2939785667695105,2020-02-18,3,2020-03-23,2020-03-23
4252,2.35,0.036245960742235184,2020-03-04,3,2020-03-23,1.93,0.5726635453756899,2020-03-13,3,2020-03-23,2020-03-23
4253,2.36,0.30799880903214216,2020-03-04,3,2020-03-23,0.8300000000000001,0.07170921610668302,2020-02-15,3,2020-03-23,2020-03-23
4254,2.37,0.21804868746548892,2020-03-04,3,2020-03-23,0.51,0.9430028151255101,2020-02-25,3,2020-03-23,2020-03-23
4255,2.38,0.6012299632653595,2020-03-04,3,2020-03-23,1.62,0.4216294763609767,2020-02-29,3,2020-03-23,2020-03-23
4256,2.39,0.4516917306929827,2020-03-04,3,2020-03-23,1.99,0.92104348144494,2020-03-11,3,2020-03-23,2020-03-23
